ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
GATAD2A,0.9627867891601802,4.42116410399706,3.1654002438230613,0.003286775003149581,0.1324726839364669,-1.8843823336912422
KCTD3,0.9277443509232741,4.852875661881874,3.160462984579564,0.0033298519938355486,0.13348774634017907,-1.8961116186749516
BCAR1,0.9495263215010459,4.997785983745344,3.162729500619312,0.003249488175150359,0.13222917266573384,-1.9059750419739867
SLC25A44,0.789644115897497,5.7744762296516825,3.159166768992924,0.0032803651822612594,0.1324726839364669,-1.914529697610889
RGS2,1.73635573745001,4.544096948868326,3.152095055878306,0.003992351564351377,0.14756010323436705,-1.9438511734657054
HLTF,-0.6853187141996102,5.645294575308897,-3.1432582589246443,0.003421672848615226,0.13531138142660498,-1.9526658797250516
CSNK1A1,0.7484967419874646,6.876415396231843,3.14155509587389,0.003437139296635169,0.13531138142660498,-1.95674265243324
WBP1L,-0.7821412109447765,6.915349481980234,-3.138525844912178,0.0034648121548148413,0.13576930591830008,-1.9639906942024092
TP53BP2,1.2552764680227249,4.912032549797003,3.1335418169234006,0.0035108032131965753,0.13583401250869068,-1.975907754377582
ITPR2,-0.7177558831230408,5.034711247788387,-3.1333415307608674,0.003512663450933855,0.13583401250869068,-1.9763864364777994
LIMD1,-0.835770776745564,4.809233819576557,-3.133132190426548,0.003514608783010782,0.13583401250869068,-1.9768867404288333
ING1,0.824325066400259,4.138762767896228,3.1555782047612055,0.0037561599036767678,0.14192918493178644,-1.9776061334864004
SERPINE1,1.4891410364691486,5.042209546487666,3.133027514160291,0.0038844451612968884,0.14612419486763048,-1.9904113603702829
PKIG,1.0317005380864241,5.71754752872194,3.1265315395805096,0.0035764736143744443,0.13749292816298847,-1.9926524773558318
CDC37L1,0.8153970709839786,7.851853013525318,3.124144865880037,0.003599096135334741,0.13749292816298847,-1.9983486767221326
PANX1,0.9461008852383692,5.361549347266827,3.1233914828753035,0.003606265365333583,0.13749292816298847,-2.0001462660949603
PHLDB1,-0.7749773670493232,6.772421807198954,-3.116993798138383,0.003667694537191847,0.13920792180624122,-2.0154018696294678
SP110,0.9188335426991578,4.664951874734545,3.093765969323435,0.0041176414806069865,0.15066926102354636,-2.0774862019334366
STAT3,0.6547381464419635,7.757350611092862,3.0891940941284624,0.003946332715483944,0.14746912318024852,-2.081494580589557
TMEM131,-0.6360153737934304,6.669062567806152,-3.088355319736921,0.003955043828203735,0.14746912318024852,-2.083483720306158
