ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
MET,1.0358337481802087,6.72350059527441,4.084841464450554,2.482296889419507e-4,0.014290937806229446,0.34104724167229783
IDI1,0.9727525829652128,5.742443687318986,4.063890378496167,2.6375542505380716e-4,0.015082176771826826,0.28380978407972357
CCN1,2.456076219479776,5.704082272459411,4.054888806831721,2.9309603616158036e-4,0.016106959441788665,0.25847941051232226
JOSD1,0.9876453519178399,4.303636996169537,4.078997595555297,2.858435202342725e-4,0.015811070011389858,0.2569765567615976
ITGA5,1.2171058969873076,5.59250013967389,4.050602319492931,2.7409041574907416e-4,0.01554585075805852,0.24755777421379932
TNFAIP2,1.0673550878042644,6.217880084829237,4.048780407006401,2.755379432481127e-4,0.01554585075805852,0.24259037761103386
ZMYM3,-1.0780606359904708,5.250778206126058,-4.0460212986334785,2.777443188951267e-4,0.015566557422579185,0.23506916237710307
PCNT,0.918437427241571,8.563717802220198,4.0425035405587195,2.805824190419888e-4,0.015622164554949679,0.2254823881534982
MBP,0.8399215059348579,7.022004167287421,4.0226148704365094,2.9716948572061023e-4,0.016225453920345318,0.171333622327559
ERRFI1,1.5216449713940787,4.444707154978792,4.035581657594733,3.095795153790958e-4,0.016794688709315945,0.1471775610609356
ERMARD,-0.9878932413581714,4.791031582521957,-3.9976144920331094,3.1938303421651153e-4,0.01709321861554326,0.10339689984484135
CTSL,1.3448551672904996,6.112020564374441,3.9965551347452255,3.203592645777725e-4,0.01709321861554326,0.10052139041790564
C15orf39,1.022368485824976,4.5703293105806235,3.995708404037441,3.211416471548361e-4,0.01709321861554326,0.09822322206772416
ATG16L2,1.1935147835146802,4.809136109800071,3.98868713869943,3.277015882255335e-4,0.01723540526578334,0.07917283900425076
SIRT1,1.2223333799951712,5.110093317826213,3.9884916180871905,3.278861216815689e-4,0.01723540526578334,0.07864251095726615
UCK2,1.6245726863503585,4.829684360682974,4.050513910845396,3.755570671657579e-4,0.019146623249541018,0.06839493732183577
ARAP2,1.5483679222062556,4.275653515105562,3.98218892563984,4.0907304528885733e-4,0.01978277247016914,0.06373737997831874
B4GALT5,1.2936297013864158,6.262809215458009,3.975980384516319,3.399075589327297e-4,0.017757022662022788,0.04472602649089552
OSMR,1.4762069969246827,4.889743580053737,3.985609657119141,3.4304620717346866e-4,0.01775756010120801,0.042985253497221265
PXN,0.743071796087313,7.973872255491524,3.969904152246928,3.459000255836733e-4,0.01775756010120801,0.028267537193885417
WIPF3,1.1350137088384331,5.271091089136961,3.9695900118623473,3.4621262161164143e-4,0.01775756010120801,0.0274168760453275
FILIP1L,-0.7557527581720525,9.240136906063645,-3.9309309524987843,3.8686029685360874e-4,0.019504422874771145,-0.07708532025800707
TTLL3,-0.8253852263272843,4.392594837859096,-3.930638757255891,3.871845731964495e-4,0.019504422874771145,-0.07787378024774405
CREB5,1.338785562207529,5.8301302433936755,3.9281472979503445,3.8996035991262885e-4,0.019528014946393953,-0.08459587763086063
KLHL21,1.1850436488231963,7.288161550193974,3.9236147668732455,3.950599670042336e-4,0.019667014710334288,-0.09682094899346971
CAST,0.7611697782574716,8.253019142921122,3.9212714451123536,3.9772189425682e-4,0.019683744977166476,-0.10313931419814093
SOCS6,0.8732349714209793,6.679036779271601,3.91574512054746,4.0406899621698667e-4,0.019773722530049716,-0.11803467008753188
UBE2D3,0.6878578216313551,7.747315585179603,3.9156207857741476,4.042129265861516e-4,0.019773722530049716,-0.11836970738859076
DNAJB4,1.1500961027525047,8.657599803625805,3.912770369657459,4.0752631104949954e-4,0.01978277247016914,-0.12604948580128905
FOSB,4.188887306792103,6.103220983769037,3.932293790818433,5.146105961333044e-4,0.022220150383041606,-0.13539568552993497
C9orf78,-0.9071824431769215,6.01107885993122,-3.903337471747249,4.1868107241644037e-4,0.02013237452193372,-0.1514496410226398
CCNH,0.735247856261541,5.981124733063291,3.8990135311899006,4.2389317729099493e-4,0.020267841578608416,-0.1630852865584007
BAG3,1.185814881042698,7.8632244632793995,3.8968243257025454,4.2655610193996295e-4,0.020280585902909584,-0.16897458944352728
TNC,2.800358664417847,5.736665437454898,3.9080256740496404,4.7995058804108223e-4,0.021350531288917125,-0.18765953803452362
ANGPTL4,2.223306766117336,5.228135499150663,3.9418320521252896,5.279861085994408e-4,0.022567406247863978,-0.19885258693850272
H1-4,-0.8946509652076271,7.145678044210666,-3.8778484571475067,4.5033102642816136e-4,0.021054488487447415,-0.21997132055467628
EIF2AK3,1.28257230908764,4.757414738748895,3.8760330130802325,4.683339616853304e-4,0.021082501690122084,-0.22166101638430735
CRISPLD2,1.2446332440168444,6.393676962551757,3.874972671784316,4.5404487676784926e-4,0.021054488487447415,-0.22769177750464742
TNFRSF1A,0.84687018761778,6.215779591228762,3.8734774751041248,4.559875675242983e-4,0.021054488487447415,-0.23170500161419305
BCAR1,1.1618059824827052,4.997785983745344,3.8698011541010318,4.6079862953327886e-4,0.021054488487447415,-0.2415700692598728
KPNA2,1.385534009552467,4.901334711227001,3.8691468197584404,4.6166009546568497e-4,0.021054488487447415,-0.24332554723991162
CD55,1.1491603043286904,6.57137397067436,3.869003435606815,4.6184907756912437e-4,0.021054488487447415,-0.24371020991196257
ZFHX4,-0.773134412361201,6.412423610436953,-3.8684491735754114,4.625803101007148e-4,0.021054488487447415,-0.2451971016317529
SEH1L,1.051223601425983,5.208719696219073,3.8683312652268422,4.6273601071313e-4,0.021054488487447415,-0.24551339830480057
NAMPT,1.1565177954438486,7.391404755951274,3.8655345042994,4.6644418396541294e-4,0.021082501690122084,-0.2530148273895687
IRF2BP2,0.8949555823843651,6.181008781133301,3.8590250025610824,4.751873349989458e-4,0.02127783288939724,-0.27046661122105586
MAT2A,1.2773113334964306,7.531517862697355,3.854137519418702,4.818564901551661e-4,0.021350531288917125,-0.28356251873066984
RRP12,1.4345550266062919,6.29114304517562,3.8522241337160534,4.84492103076397e-4,0.021355503480914313,-0.2886876859069245
CHST15,1.4524119106611053,5.163218105419093,3.84908738858731,4.888432124560771e-4,0.021435648222879695,-0.29708763982933917
BZW1,1.0430912663560825,5.998640770612142,3.8442417225089396,4.95639643323973e-4,0.02162164072912775,-0.31005884155506
FNBP1L,0.9251760307373482,5.941858445901884,3.8337437390391047,5.106805849282369e-4,0.022163537385885484,-0.3381391773143152
KBTBD8,1.3895156354585358,4.435066437806052,3.870383118918017,5.793035083153903e-4,0.023915344345722674,-0.3470199558961591
FURIN,1.161768727621527,5.359169470970926,3.828951467206875,5.176933547244116e-4,0.0222397911727548,-0.3509479273465397
RICTOR,0.7720979299510713,6.984102396520919,3.8184279350515498,5.334230362021652e-4,0.02268522188632625,-0.37905352035189566
GPATCH8,-0.714401298009192,7.284688025925246,-3.8105099718177096,5.455633920557213e-4,0.02301438177492932,-0.40018061273718075
MYH9,1.0615780084250517,8.877644761958383,3.8098407123003604,5.466017649486935e-4,0.02301438177492932,-0.40196558387321524
NPHP1,-1.118469213023439,6.84598707302543,-3.8040304766381974,5.556975595298707e-4,0.023281526961887605,-0.4174568440732367
VMP1,1.2891835659205597,6.005986681536661,3.799849119221098,5.623341981076274e-4,0.02334742641113719,-0.4285994843469343
ATP6V1F,0.9577294664959553,4.886057676485487,3.7995649482803016,5.627880170001166e-4,0.02334742641113719,-0.42935658024217016
PNP,2.0067957660174534,4.5907858588242485,3.9063249871670145,7.809146866970253e-4,0.03019985001377851,-0.44986747913103375
